"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO","DESCRICAO","","","","","","","","NR FABRIC.","","Nro.: ORIGINAL","","","SKU","","UN.COMP","CUSTO UL C.","","CUSTO MEDIO","","","TRIB.SAI","QTDE ESTQ.","EST.MIN.","","(EST-PEND","LINHA","","","UL.COMPRA","","SAIDA.","ENTR.","","SALDO","CONDIÇÃ","","SAIDA  ","ENTR.  ","SALDO  ","CONDIÇÃ","","PESO BRUTO",""
"31312","TUBO FLEXIVEL 4,5"" 340mm MB AXOR 2035 2044 2540 3344 SAÍDA DO MOTOR","","","","","","","","M091X","","A941.4900265","","","","","PC","67.26 ","","73.20 ","","","S1   ","1.00 ","3.00 ","","-2","SALÃO OK","","","9999-1/2-/31","","0","15 ","","15","S/Analise","","0","1","1","S/Analise","","0",""
"27873","TUBO FLEXIVEL 4,5"" 340mm MB AXOR 2035 2044 2540 3344 SAÍDA DO MOTOR","","","","","","","","M091X","","A941.4900265","","","","","PC","85.05 ","","78.84 ","","","S1   ","3.00 ","3.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","14 ","","14","S/Analise","","0","0","0","C/Analise","","0",""
"3718","TUBO FLEXIVEL 4,5"" 375mm MB 1938S/ 1944 2004... SAIDA","","","","","","","","M089P","","6934900065","","","","","PC ","78.61 ","","78.61 ","","","S1   ","2.00 ","2.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","10 ","","10","S/Analise","","0","0","0","C/Analise","","0",""
"35079","TUBO FLEXIVEL 4,5"" 375mm MB 1938S/ 1944 2004... SAIDA","","","","","","","","M089P","","6934900065","","","","","PC ","122.06 ","","138.20 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","4","4","S/Analise","","0",""
"35092","TUBO FLEXIVEL 4,5"" 460mm MB 1634/1938 LS","","","","","","","","M089H","","6344900365","","","","","PC ","78.95 ","","78.95 ","","","S1   ","1.00 ","3.00 ","","-2","SALÃO OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","13","13","S/Analise","","0",""
"3710","TUBO FLEXIVEL 4,5"" 460mm MB 1634/1938 LS","","","","","","","","M089H","","6344900365","","","","","PC ","41.38 ","","53.19 ","","","S1   ","3.00 ","3.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","19 ","","19","S/Analise","","0","3","3","S/Analise","","0",""
"3734","TUBO FLEXIVEL 4,5"" 900mm SCANIA T/R 114/124 360CV 2003 A 2007 SAIDA","","","","","","","","S304I","","1505748","","","","","PC ","150.40 ","","150.40 ","","","S1   ","1.00 ","1.00 ","","0","SIMILAR C/ QUANTID","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"3732","TUBO FLEXIVEL 4,5"" JUNTA EXPANSORA - SC T/R 114/124 ...2002","","","","","","","","S304G","","1428892","","","","","PC ","200.31 ","","200.31 ","","","S1   ","2.00 ","2.00 ","","0","LEVE","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"3772","TUBO FLEXIVEL 5"" 135mm VOLVO FH/NH CURTO","","","","","","","","V865","","20442244","","","","","PC ","27.67 ","","20.95 ","","","S1   ","0.00 ","3.00 ","","-3","LOJA RP OK","","","9999-1/2-/31","","0","19 ","","19","S/Analise","","0","1","1","S/Analise","","0",""
"31323","TUBO FLEXIVEL 5"" 135mm VOLVO FH/NH CURTO","","","","","","","","V865","","20442244","","","","","PC ","27.67 ","","25.74 ","","","S1   ","1.00 ","3.00 ","","-2","SALÃO OK","","","9999-1/2-/31","","0","4 ","","4","S/Analise","","0","2","2","S/Analise","","0",""
"35656","TUBO FLEXIVEL 5"" 172,5mm VOLVO FH 2012-2015","","","","","","","","V942","","20442244","","","","","PC ","24.04 ","","24.17 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"28699","TUBO FLEXIVEL 5"" 172,5mm VOLVO FH 2012-2015","","","","","","","","V942","","20442244","","","","","PC ","30.08 ","","30.53 ","","","S1   ","2.00 ","2.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","3 ","","3","S/Analise","","0","0","0","C/Analise","","0",""
"30397","TUBO FLEXIVEL 5"" 345mm VOLVO FH/NH LONGO ","","","","","","","","V864","","3199065","","","","","PC ","70.43 ","","59.42 ","","","S1   ","1.00 ","3.00 ","","-2","SALÃO OK","","","9999-1/2-/31","","0","7 ","","7","S/Analise","","0","5","5","S/Analise","","0",""
"3771","TUBO FLEXIVEL 5"" 345mm VOLVO FH/NH LONGO ","","","","","","","","V864","","3199065","","","","","PC ","61.99 ","","44.46 ","","","S1   ","4.00 ","4.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","31 ","","31","S/Analise","","0","0","0","C/Analise","","0",""
"47965","TUBO FLEXIVEL ACO INOX 3"" X 1000 MM","","","","","","","","D102","","","","","","","PC ","189.11 ","","189.11 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"49307","TUBO FLEXIVEL ACO INOX 3"" X 1000 MM","","","","","","","","D102","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"49308","TUBO FLEXIVEL ACO INOX 3,5"" X 1000MM","","","","","","","","D104","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"48285","TUBO FLEXIVEL ACO INOX 3,5"" X 1000MM","","","","","","","","D104","","","","","","","PC ","167.79 ","","167.79 ","","","S1   ","0.00 ","4.00 ","","-4","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"47967","TUBO FLEXIVEL ACO INOX 4"" X 1000MM","","","","","","","","D106","","","","","","","PC ","189.54 ","","189.54 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"49309","TUBO FLEXIVEL ACO INOX 4"" X 1000MM","","","","","","","","D106","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"47966","TUBO FLEXIVEL ACO INOX 4,5"" X 1000MM","","","","","","","","D108","","","","","","","PC ","198.07 ","","198.07 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"13222","TUBO FLEXIVEL ACO INOX 4,5"" X 1000MM","","","","","","","","D108","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"47971","TUBO FLEXIVEL ACO INOX 5"" X 1000MM","","","","","","","","D110","","","","","","","PC ","227.46 ","","227.46 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"49310","TUBO FLEXIVEL ACO INOX 5"" X 1000MM","","","","","","","","D110","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","PRODUTO NOVO ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"42691","TUBO FLEXIVEL MOTOR 4,5","","","","","","","","S304Y","","1529474","","","","","PC ","189.19 ","","189.19 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"43490","TUBO FLEXIVEL MOTOR 4,5","","","","","","","","S304Y","","1529474","","","","","PC ","151.85 ","","151.85 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"33039","TUBO GALV. INTERMEDIARIO MB 1620 . . . 2007","","","","","","","","M090J","","695.492.0104","","","","","PC","33.30 ","","36.57 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","3 ","","3","S/Analise","","0","1","1","S/Analise","","0",""
"25412","TUBO GALV. INTERMEDIARIO MB 1620 . . . 2007","","","","","","","","M090J","","695.492.0104","","","","","PC","42.10 ","","41.56 ","","","S1   ","2.00 ","2.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","1","1","S/Analise","","0",""
"25411","TUBO GALV. INTERMEDIARIO MB 1620 ELETRONICO 2008. . . . ","","","","","","","","M090I","","","","","","","PC","73.18 ","","61.98 ","","","S1   ","1.00 ","3.00 ","","-2","LOJA RP OK","","","9999-1/2-/31","","0","14 ","","14","S/Analise","","0","0","0","C/Analise","","0",""
"30824","TUBO GALV. INTERMEDIARIO MB 1620 ELETRONICO 2008. . . . ","","","","","","","","M090I","","","","","","","PC","57.87 ","","53.54 ","","","S1   ","0.00 ","2.00 ","","-2","SALÃO OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","0","0","C/Analise","","0",""
"40287","TUBO GALV. INTERMEDIARIO MB 1634LS 4 1/2""","","","","","","","","M091R","","","","","","","PC","232.46 ","","263.21 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"25427","TUBO GALV. INTERMEDIARIO MB 1634LS 4 1/2""","","","","","","","","M091R","","","","","","","PC","141.89 ","","141.89 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","4 ","","4","S/Analise","","0","0","0","C/Analise","","0",""
"25401","TUBO GALV. INTERMEDIARIO MB ACCELO 715/915 3""","","","","","","","","M090Y","","979.490.0022","","","","","PÇ ","27.30 ","","28.13 ","","","S1   ","1.00 ","2.00 ","","-1","MIN/MAG/TRIB=OK","","","9999-1/2-/31","","0","4 ","","4","S/Analise","","0","0","0","C/Analise","","0",""
"25423","TUBO GALV. INTERMEDIARIO MB AXOR 2035/2040/2044/2540/2544/2640/2644/3344 4 1/2""","","","","","","","","M091U","","","","","","","PÇ ","81.60 ","","81.60 ","","","S1   ","0.00 ","1.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","6 ","","6","S/Analise","","0","0","0","C/Analise","","0",""
"41759","TUBO GALV. INTERMEDIARIO MB AXOR 2035/2040/2044/2540/2544/2640/2644/3344 4 1/2""","","","","","","","","M091U","","","","","","","PÇ ","132.46 ","","149.98 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"33797","TUBO GALV. INTERMEDIARIO SILENCIOSO MB 1620/1622 3""1/2","","","","","","","","M091Q","","A6954900110","","","","","PÇ ","58.02 ","","58.02 ","","","S1   ","2.00 ","1.00 ","","1","SALÃO OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
"25408","TUBO GALV. INTERMEDIARIO SILENCIOSO MB 1620/1622 3""1/2","","","","","","","","M091Q","","A6954900110","","","","","PÇ ","72.60 ","","50.39 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","1","1","S/Analise","","0",""
"3644","TUBO GALV. TERMINAL SAIDA SILENCIOSO MB TURBO 3""  MEDIO ","","","","","","","","M081I","","3454927204","","","","","PC ","35.19 ","","32.25 ","","","S1   ","2.00 ","2.00 ","","0","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"3765","TUBO GALV.ENTRADA CATAL.VOLVO NH","","","","","","","","V859C","","20535465","","","","","PC ","0.00 ","","0.00 ","","","S1   ","2.00 ","2.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3620","TUBO GALV.INTERMED.MB 710 PLUS 2002","","","","","","","","M078E","","6854900022","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","2.00 ","","-1","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3640","TUBO GALV.INTERMEDIARIO CURTO MB TURBO 3""","","","","","","","","M081E","","3604920107","","","","","PC ","9.50 ","","8.90 ","","","S1   ","3.00 ","3.00 ","","0","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","11 ","","11","S/Analise","","0","10","10","S/Analise","","0",""
"3686","TUBO GALV.INTERMEDIARIO ONIBUS MB 0F 1318","","","","","","","","M087E","","3844927103","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3557","TUBO GALV.RETO 5"" X 3000 MM","","","","","","","","I1302","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3646","TUBO GALV.SAIDA TERMINAL BOIADEIRO (4"")","","","","","","","","M081K","","","","","","","PC ","176.74 ","","176.74 ","","","S1   ","2.00 ","2.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","19 ","","19","S/Analise","","0","0","0","C/Analise","","0",""
"39840","TUBO GALV.SAIDA TERMINAL BOIADEIRO (4"") ","","","","","","","","M081K","","","","","11977","","PC ","176.73 ","","176.73 ","","","S1   ","0.00 ","3.00 ","","-3","SALÃO OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","10","10","S/Analise","","6",""
"3552","TUBO GALV.SAIDA TERMINAL F.CARGO 1418/1618","","","","","","","","F103E","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3633","TUBO GALV.SAIDA TERMINAL LONGO (BAU) MB ASPIR","","","","","","","","M080J","","3444920204","","","","","PC ","30.15 ","","31.12 ","","","S1   ","2.00 ","2.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","17 ","","17","S/Analise","","0","0","0","C/Analise","","0",""
"33048","TUBO GALV.SAIDA TERMINAL LONGO (BAU) MB ASPIR ","","","","","","","","M080J","","3444920204","","","","","PC ","74.53 ","","74.53 ","","","S1   ","1.00 ","2.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","8","8","S/Analise","","0",""
"42203","TUBO GALV.SAIDA TERMINAL LONGO (BAU) MB ASPIR - TROCA","","","","","","","","M080J","","3444920204","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","2.00 ","","-2","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3660","TUBO GALV.SAIDA TERMINAL MB 709 3""","","","","","","","","M083I","","6884927204","","","","","PC ","24.52 ","","24.18 ","","","S1   ","9.00 ","11.00 ","","-2","PROMOÇÃO 40 ANOS","","","9999-1/2-/31","","0","10 ","","10","S/Analise","","0","0","0","C/Analise","","0",""
"3664","TUBO GALV.SAIDA TERMINAL MB 712/912","","","","","","","","M084I","","","","","","","PC ","35.06 ","","23.37 ","","","S1   ","1.00 ","2.00 ","","-1","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"3538","TUBO GALV.TERM.CHEVR.D20 TURBO 93...","","","","","","","","C534I","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3745","TUBO GALV.TERM.ORIG.CURTO C/R (4.1/2) T/R 112","","","","","","","","T002B","","524429","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3744","TUBO GALV.TERM.ORIG.CURTO S/R (4.1/2"") R113/1","","","","","","","","T001D","","525429","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3746","TUBO GALV.TERM.ORIG.CURTO S/R (4.1/2) T/R 112","","","","","","","","T002C","","297615","","","","","PC ","94.58 ","","84.69 ","","","S1   ","1.00 ","2.00 ","","-1","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"3742","TUBO GALV.TERM.ORIG.LONGO C/R (4.1/2"") T/R113 C/ RESPIRO","","","","","","","","T001B","","1674858","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3743","TUBO GALV.TERM.ORIG.LONGO S/R (4.1/2"") HW 112 S/ RESPIRO","","","","","","","","T001C","","1675013","","","","","PC ","255.11 ","","255.11 ","","","S1   ","0.00 ","1.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"33928","TUBO GALV.TERM.ORIG.LONGO S/R (4.1/2"") HW 112 S/ RESPIRO","","","","","","","","T001C","","1675013","","","","","PC ","203.89 ","","203.89 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0",""
"48300","TUBO GALV.TERMINAL COMPL.LONGO MB 1620","","","","","","","","M087J","","3984927004","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","4.00 ","","-3","SALÃO 11/2017","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3689","TUBO GALV.TERMINAL COMPL.LONGO MB 1620","","","","","","","","M087J","","3984927004","","","","","PC ","70.97 ","","93.07 ","","","S1   ","2.00 ","4.00 ","","-2","PROMOÇÃO","","","9999-1/2-/31","","0","7 ","","7","S/Analise","","0","0","0","C/Analise","","0",""
"3546","TUBO GALV.TERMINAL CURTO F.F4000 -80","","","","","","","","F101H","","79TU5255D","","","","","PC ","26.00 ","","20.00 ","","","S1   ","0.00 ","1.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"35286","TUBO GALV.TERMINAL CURTO F.F4000 -80","","","","","","","","F101H","","79TU5255D","","","","","PC ","21.93 ","","21.93 ","","","S1   ","0.00 ","1.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","1","1","S/Analise","","0",""
"3715","TUBO GALV.TERMINAL CURTO MB 1215/1214","","","","","","","","M089M","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3631","TUBO GALV.TERMINAL CURTO MB ASPIRADO 2.1/2""","","","","","","","","M080H","","3454927402","","","","","PC ","14.91 ","","11.18 ","","","S1   ","3.00 ","5.00 ","","-2","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","3 ","","3","S/Analise","","0","0","0","C/Analise","","0",""
"3543","TUBO GALV.TERMINAL F.F1000","","","","","","","","F100I","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3632","TUBO GALV.TERMINAL LONGO (BAU) MB 608D/708E","","","","","","","","M082J","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3656","TUBO GALV.TERMINAL LONGO (BAU) MB 608D/708E","","","","","","","","M082J","","","","","","","PC ","25.91 ","","25.69 ","","","S1   ","0.00 ","0.00 ","","0","MINIMO AVALIAÇÃO","","","9999-1/2-/31","","0","9 ","","9","S/Analise","","0","0","0","C/Analise","","0",""
"36100","TUBO GALV.TERMINAL LONGO (BAU) MB 608D/708E","","","","","","","","M082J","","","","","","","PC ","42.68 ","","40.56 ","","","S1   ","0.00 ","2.00 ","","-2","SALÃO OK","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","1","1","S/Analise","","0",""
"3623","TUBO GALV.TERMINAL MB SPRINTER 310 D 97...","","","","","","","","M079I","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"47911","TUBO GALV.TERMINAL MEDIO MB ASPIRADO 2.1/2""","","","","","","","","M080I","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3535","TUBO GALV.TERMINAL PICK-UP ACD20 89/92","","","","","","","","C531I","","52250964","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3532","TUBO GALV.TERMINAL PICK-UP C10/C14/C15","","","","","","","","C530I","","7320352","","","","","PC ","0.00 ","","0.00 ","","","S1   ","1.00 ","1.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3741","TUBO GALV.TERMINAL SC L111 (4"")","","","","","","","","S305A","","255527","","","","","PC ","33.56 ","","36.63 ","","","S1   ","1.00 ","1.00 ","","0","MIN/MAG/TRIB=OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"3786","TUBO GALV.TERMINAL VW 8150","","","","","","","","W924I","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","1.00 ","","-1","SAIU BAL 26/12/2012 ","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4201","TUBO INTERM.(6011101151000) RETORNO AGRALE","","","","","","","","I1823","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"4297","TUBO INTERM.(6013501034000) AGRALE","","","","","","","","I2197","","","","","","","PC ","0.00 ","","0.00 ","","","S1   ","0.00 ","0.00 ","","0","LEVE","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3792","TUBO INTERMEDIÁRIO 7.100 7.110 8.120 8.140 8.150 13.150 Motor MWM 2,5""","","","","","","","","W926E","","2RD253171A","","","","","PC ","19.44 ","","19.44 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","3 ","","3","S/Analise","","0","0","0","C/Analise","","0",""
"41052","TUBO INTERMEDIÁRIO 7.100 7.110 8.120 8.140 8.150 13.150 Motor MWM 2,5""","","","","","","","","W926E","","2RD253171A","","","13469","","PC ","36.70 ","","41.56 ","","","S1   ","1.00 ","2.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","1","1","S/Analise","","0.875",""
"35285","TUBO INTERMEDIARIO FORD F1000 F4000 ATE 1995","","","","","","","","F100F","","79TU5A212A","","","13467","","PC ","65.77 ","","54.30 ","","","S1   ","1.00 ","2.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","2","2","S/Analise","","1.86",""
"3542","TUBO INTERMEDIARIO FORD F1000 F4000 ATE 1995","","","","","","","","F100F","","79TU5A212A","","","","","PC ","59.90 ","","52.32 ","","","S1   ","1.00 ","2.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","7 ","","7","S/Analise","","0","0","0","C/Analise","","0",""
"3641","TUBO INTERMEDIARIO MB 1113 1114 1313 1518 TURBO MEDIO 3""","","","","","","","","M081F","","3454922601","","","","","PC ","18.12 ","","17.00 ","","","S1   ","2.00 ","2.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","28 ","","28","S/Analise","","0","0","0","C/Analise","","0",""
"30843","TUBO INTERMEDIARIO MB 1113 1114 1313 1518 TURBO MEDIO 3""","","","","","","","","M081F","","3454927601","","","13439","","PC ","42.68 ","","42.68 ","","","S1   ","1.00 ","2.00 ","","-1","SALÃO OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","4","4","S/Analise","","1.22",""
"37444","TUBO INTERMEDIARIO MB 1113 1982 A 1988 MÉDIO","","","","","","","","M080F","","3604920401","","","","","PC ","0.00 ","","0.00 ","","","S1   ","3.00 ","2.00 ","","1","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3629","TUBO INTERMEDIARIO MB 1113 1982 A 1988 MÉDIO ","","","","","","","","M080F","","3604920401","","","","","PC ","11.00 ","","11.00 ","","","S1   ","1.00 ","1.00 ","","0","LOJA RP OK","","","9999-1/2-/31","","0","11 ","","11","S/Analise","","0","0","0","C/Analise","","0",""
"3642","TUBO INTERMEDIARIO MB 1113 Á 2220 TURBO LONGO 3""","","","","","","","","M081G","","A3464925101","","","","","PC ","35.52 ","","25.45 ","","","S1   ","5.00 ","5.00 ","","0","LOJA ERRO ESTOQUE","","","9999-1/2-/31","","0","25 ","","25","S/Analise","","0","1","1","S/Analise","","0",""
"31199","TUBO INTERMEDIARIO MB 1113 Á 2220 TURBO LONGO 3""","","","","","","","","M081G","","A3464925101","","","13433","","PC ","57.29 ","","57.29 ","","","S1   ","0.00 ","3.00 ","","-3","SALÃO OK","","","9999-1/2-/31","","0","9 ","","9","S/Analise","","0","6","6","S/Analise","","1.99",""
"35287","TUBO INTERMEDIARIO MB 1113 ASPIRADO 2.1 CURTO","","","","","","","","M080E","","3444927407","","","","","PC ","10.99 ","","10.99 ","","","S1   ","1.00 ","1.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","2 ","","2","S/Analise","","0","0","0","C/Analise","","0",""
"3628","TUBO INTERMEDIARIO MB 1113 ASPIRADO 2.1 CURTO","","","","","","","","M080E","","3444927407","","","","","PC ","13.90 ","","10.14 ","","","S1   ","0.00 ","1.00 ","","-1","LOJA RP OK","","","9999-1/2-/31","","0","5 ","","5","S/Analise","","0","0","0","C/Analise","","0",""
"42123","TUBO INTERMEDIARIO MB 1113 ASPIRADO LONGO","","","","","","","","M080G","","3444927801","","","","","PC ","41.28 ","","20.64 ","","","S1   ","2.00 ","2.00 ","","0","SALÃO OK","","","9999-1/2-/31","","0","0 ","","0","C/analise","","0","0","0","C/Analise","","0",""
"3669","TUBO INTERMEDIARIO MB 1214 A 2314","","","","","","","","M085E","","3924907025","","","","","PC ","27.97 ","","13.99 ","","","S1   ","2.00 ","1.00 ","","1","LEVE","","","9999-1/2-/31","","0","1 ","","1","S/Analise","","0","0","0","C/Analise","","0",""
