"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO","DESCRICAO","","","","","","","","NR FABRIC.","","Nro.: ORIGINAL","","","SKU","","UN.COMP","CUSTO UL C.","","CUSTO MEDIO","","","TRIB.SAI","QTDE ESTQ.","EST.MIN.","","(EST-PEND","LINHA","","","UL.COMPRA","","SAIDA.","ENTR.","","SALDO","CONDIÇÃ","","SAIDA  ","ENTR.  ","SALDO  ","CONDIÇÃ","","PESO BRUTO",""
"31589","PARACHOQUE ARG. DUPLO SC L111","","","","","","","","S277I","","","","","6147","","PC ","00.71","","00.71","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","8","S/Analise","","0","9","9","S/Analise","","10",""
"31786","SABONETEIRA A VACUO BEPO","","","","","","","","M198LP","","","","","4159","","PC ","00.01","","00.01","","","S1   ","00.01","00.01","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","67","S/Analise","","0","33","33","S/Analise","","0.5",""
"31787","LUVA REDUCAO 5"" PARA 4,5""","","","","","","","","B072E","","","","","727","","PC ","00.02","","00.02","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","7","S/Analise","","0","11","11","S/Analise","","0.5",""
"31788","FAIXA BRANCA ARO 17,5 PNEU S/CAM.DIANT.","","","","","","","","B040I","","","","","1885","","PR","00.03","","00.03","","","S1   ","00.02","00.02","","-7","SALÃO OK","","","9999-1/2-/31","","0","00","","110","S/Analise","","0","20","20","S/Analise","","1",""
"31789","FAIXA BRANCA ARO 17,5 TRASEIRA","","","","","","","","B040D","","","","","1887","","PR ","00.03","","00.03","","","S1   ","00.01","00.02","","-10","SALÃO OK","","","9999-1/2-/31","","0","00","","70","S/Analise","","0","20","20","S/Analise","","1",""
"31790","PONTEIRA ESCAP 3 CURVA LONGA SPORT 520mm","","","","","","","","M070C","","","","","631","","PC ","00.06","","00.07","","","S1   ","00.02","00.02","","2","SALÃO OK","","","9999-1/2-/31","","0","00","","145","S/Analise","","0","238","238","S/Analise","","1.1",""
"31791","CAPA CROMADA PARA PORCA 19 MM - BEPO","","","","","","","","M158V","","","","","","","PC ","00.00","","00.00","","","S1   ","00.00","00.03","","-25","SALÃO OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","50","50","S/Analise","","0",""
"31792","CALOTA TRASEIRA EMBUTIR ARO 22,5 PNEU 295 FRISO SPEEDLINE","","","","","","","","M172KI","","","","","","","PR ","00.21","","00.21","","","S1   ","00.00","00.00","","-2","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","6","6","S/Analise","","0",""
"31793","TANQUE COMB 275LT FORD CARGO/ VW CONSTELLATION/WORKER PLASTICO RETANGULAR ","","","","","","","","D654","","2SO201021F","","","1109","","PC","00.86","","00.86","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","4","4","S/Analise","","20",""
"31796","ESCADA CABINE VOLVO FH 2015 CABINE BAIXA (PRETA) - TROCA OUTRO","","","","","","","","B009S","","","","","","","PC ","00.11","","00.11","","","S1   ","00.00","00.00","","0","NÃO FABRICA MAIS","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","1","1","S/Analise","","0",""
"31797","ESPELHO RETROVISOR ELETRICO VOLVO FH/FM L/D 2010... (C/ DESEMB)","","","","","","","","V950","","20455981","","","1523","","PC ","00.69","","00.67","","","S1   ","00.00","00.00","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","7","S/Analise","","0","0","0","C/Analise","","5.2",""
"31798","CINTA TANQUE SC G/R HIGHLINE PRETO (TANQUE REDONDO)","","","","","","","","S348D","","1776104","","","","","PC ","00.11","","00.10","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","12","S/Analise","","0","0","0","C/Analise","","0",""
"31799","SUPORTE TANQUE 330LT 425LT 610LT VOLVO FH/NH REDONDO 660MM","","","","","","","","V929","","20427419","","","","","PC ","00.21","","00.21","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","9","S/Analise","","0","0","0","C/Analise","","0",""
"31800","SUPORTE TANQUE 230LT 500LT 590LT MB AXOR L/D TRASEIRO S/ CINTA","","","","","","","","M197Q","","A9585703242","","","","","PC ","00.31","","00.31","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"31801","SUPORTE TANQUE 230LT 500LT 590LT MB AXOR L/D DIANTEIRO S/ CINTA","","","","","","","","M197P","","A9585702242","","","","","PC ","00.31","","00.31","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"31802","SILENCIOSO VW CONSTELLATION 24.250 2010 (GALV.REC.ORIG.OVAL)","","","","","","","","W930","","2T2253121C","","","13359","","PC ","00.24","","00.21","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","2","2","S/Analise","","18.6",""
"31803","TUBO INTERMEDIARIO MB AXOR 1933/2533 3 1/2""","","","","","","","","M090V","","A9584900419","","","13425","","PC","00.07","","00.07","","","S1   ","00.00","00.00","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","4","4","S/Analise","","1.44",""
"31804","TUBO SAIDA MOTOR MB 1728/2423K/2423B 2005... C/ CAIXA MB 3 1/2"" GALV.","","","","","","","","M090Q","","6934900019","","","","","PC","00.23","","00.26","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","3","3","S/Analise","","0",""
"31805","SILENCIOSO MB 1933 2533 EURO 3 (GALV.REC)","","","","","","","","M089U","","A9404900101","","","","","PC ","00.68","","00.49","","","S1   ","00.00","00.00","","-1","SALÃO BLOQUEADO","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","0",""
"31806","PERFIL CINTA TANQUE 76MM TQ REDONDO","","","","","","","","V885","","","","","11233","","MT","00.02","","00.02","","","S1   ","00.05","00.02","","32","SALÃO OK","","","9999-1/2-/31","","0","00","","100","S/Analise","","0","32","32","S/Analise","","0.2",""
"31807","BUZINA AR 1 CORNETA CROMADA FRANCESA (TODA PLASTICA ABS)","","","","","","","","B018BA","","","","","","","PC ","00.11","","00.09","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","2","2","S/Analise","","0",""
"31808","TUBO SAIDA MOTOR VW 7.100/7.110/8.140/13.150 MOTOR MWM 2.1/2"" GALV.","","","","","","","","W926C","","2TA253101","","","","","PC ","00.11","","00.11","","","S1   ","00.00","00.00","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","1","1","S/Analise","","0",""
"31809","TUBO INTERMEDIÁRIO VW 14.220  16.220  17.220  17.310  23.220 4"" S/ FREIO MOTOR","","","","","","","","W924F","","TJG253171C","","","","","PC ","00.06","","00.06","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","1","1","S/Analise","","0",""
"31810","TUBO TRAS.SAIDA SIL.VOLVO FH/NH","","","","","","","","V860","","1628052","","","","","PC ","00.33","","00.37","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","1","1","S/Analise","","0",""
"31811","TUBO TERMINAL SAIDA VOLVO NL EDC XH ONIBUS 4""","","","","","","","","T003","","6884570","","","","","PC ","00.09","","00.10","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","1","1","S/Analise","","0",""
"31812","TUBO FLEXIVEL 4,5"" 1100mm SCANIA T/R 114/124 400/20CV SAIDA","","","","","","","","S304J","","1505748","","","","","PC ","00.15","","00.15","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"31813","SILENCIOSO SCANIA 124 T/R (GALV.ORIG)","","","","","","","","S304E","","1420278","","","13355","","PC ","00.68","","00.68","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","24.35",""
"31814","TUBO SAIDA MOTOR MB 1938S/44 ...2003 4.1/2 GALV.","","","","","","","","M089O","","693490119","","","13377","","PC ","00.15","","00.15","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","5.52",""
"31815","TUBO SAIDA MOTOR MB 1218 A 2418 FRONTAL GALV.","","","","","","","","M085K","","3974907019","","","","","PC ","00.06","","00.06","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","0","0","C/Analise","","0",""
"31816","TUBO SAIDA MOTOR MB 608D/708E 2"" GALV.","","","","","","","","M082C","","3084900019","","","13405","","PC ","00.06","","00.06","","","S1   ","00.00","00.00","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","3","3","S/Analise","","1.735",""
"31817","TUBO SAIDA MOTOR MB 1519/2220 GALV.","","","","","","","","M081D","","3454900019","","","13407","","PC ","00.11","","00.11","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","1","1","S/Analise","","2.82",""
"31818","SILENCIOSO FORD CARGO 1114/1215 / VW 12.150/16.170 (MOTOR FORD ORIG.OVAL)","","","","","","","","F103","","87HU5230FA","","","12605","","PC ","00.33","","00.27","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","1","1","S/Analise","","8.215",""
"31818","SILENCIOSO FORD CARGO 1114/1215 / VW 12.150/16.170 (MOTOR FORD ORIG.OVAL)","","","","","","","","F103","","87HU5230FA","","","12607","","PC ","00.33","","00.27","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","1","1","S/Analise","","8.215",""
"31819","ABRACADEIRA 3,5"" INOX TUBO FLEXIVEL","","","","","","","","B072S","","6954920040","","","7447","","PC ","00.05","","00.04","","","S1   ","00.01","00.01","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","14","S/Analise","","0","12","12","S/Analise","","1",""
"31820","LUVA EXTENSÃO ADAPTADOR 4"" P/SILENCIOSO","","","","","","","","B072C","","","","","733","","PC ","00.02","","00.02","","","S1   ","00.00","00.01","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","23","S/Analise","","0","15","15","S/Analise","","0.5",""
"31821","LUVA EXTENSÃO ADAPTADOR 3"" P/SILENCIOSO","","","","","","","","B072A","","","","","737","","PC ","00.02","","00.02","","","S1   ","00.00","00.01","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","12","S/Analise","","0","13","13","S/Analise","","0.5",""
"31822","ABRACADEIRA 5"" PINTADA TUBO MOTOR - VOLVO FH/NH","","","","","","","","B071W","","1629499","","","7471","","PC ","00.02","","00.02","","","S1   ","00.00","00.00","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","7","S/Analise","","0","0","0","C/Analise","","0.5",""
"31823","CINTA SILENCIOSO VOLVO FH/NH","","","","","","","","B069F","","1628246","","","","","PC ","00.04","","00.04","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"31824","ABRACADEIRA 4,5"" INOX TUBO CATALISADOR - SC 124 ORIGINAL C/CANALETA","","","","","","","","B069","","","","","7441","","PC ","00.05","","00.05","","","S1   ","00.00","00.01","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","2","2","S/Analise","","1",""
"31825","CALOTA TRAS.A16 HELICE","","","","","","","","M178","","","","","1785","","PR ","00.19","","00.19","","","S1   ","00.01","00.01","","-7","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","6","6","S/Analise","","2.5",""
"31826","ESCADA CABINE VW MAN TGX PRETA ATE ...2016 LONGA (PRETA)","","","","","","","","B009Q","","","","","","","PC ","00.11","","00.11","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","9","S/Analise","","0","1","1","S/Analise","","0",""
"31827","ESCADA CABINE VOLVO FH/NH (PRETA CAB.BAIXA P/RES.CLIMAT)","","","","","","","","B006P","","","","","11241","","PC ","00.20","","00.20","","","S1   ","00.00","00.00","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","4","4","S/Analise","","5",""
"31828","GRADE FRONTAL - LATERAL DO FAROL MB CARA PRETA L/D S/ MOLDURA (PLASTICO)","","","","","","","","M124B","","3316980179","","","7791","","PC ","00.07","","00.07","","","S1   ","00.01","00.01","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","9","S/Analise","","0","10","10","S/Analise","","2.5",""
"31829","GRADE FRONTAL MB CARA PRETA COMPLETA (PLASTICA)","","","","","","","","M124","","","","","7799","","CJ","00.44","","00.41","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","9","S/Analise","","0","3","3","S/Analise","","10",""
"31830","PARACHOQUE DIANTEIRO MB 1620 CINZA COMPLETO ","","","","","","","","M168A","","6948858101M","","","8809","","PC ","00.74","","00.74","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","28","S/Analise","","0","45","45","S/Analise","","25",""
"31831","BRAÇO ESPELHO SCANIA 112T (S242) (PÇ)","","","","","","","","S241","","316640","","","1647","","PR","00.07","","00.08","","","S1   ","00.01","00.00","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","10","S/Analise","","0","0","0","C/Analise","","2.8",""
"31832","ESTRIBO MB 1113/1114 - POLAINA DO PARALAMA CROMADA (PAR)","","","","","","","","M004","","","","","12735","","PR ","00.04","","00.04","","","S1   ","00.00","00.01","","-8","SALÃO OK","","","9999-1/2-/31","","0","00","","9","S/Analise","","0","38","38","S/Analise","","1",""
"31833","ESPELHO RETROVISOR SC 124 S4 L/E (COMPLETO CONVEXO)","","","","","","","","S245A","","","","","","","PC ","00.26","","00.26","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","7","S/Analise","","0","1","1","S/Analise","","0",""
"31834","ESPELHO RETROVISOR MB 1113/2013 (AVULSO PLANO 19MM BIFOCAL) 210 x 375mm ORIGINAL","","","","","","","","M025A","","3508117016 E/D","","","1451","","PC ","00.09","","00.07","","","S1   ","00.00","00.01","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","8","S/Analise","","0","4","4","S/Analise","","2",""
"32040","TUBO SAIDA MOTOR MB 1114 1113 2213 1969/1988 GALV.TURBO","","","","","","","","M081C","","3454907219","","","13403","","PC ","00.10","","00.09","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","3","3","S/Analise","","3.225",""
"32045","CALOTA MIOLO 3 PONTAS ARO 20/22 P/RODOAR ALTA","","","","","","","","M156K","","","","","1753","","PR ","00.07","","00.05","","","S1   ","00.01","00.01","","-9","SALÃO OK","","","9999-1/2-/31","","0","00","","18","S/Analise","","0","30","30","S/Analise","","1.2",""
"32046","ESPELHO RETROVISOR MB HPN 1618/1418 (COMPLETO PLANO) PAR","","","","","","","","M038G","","","","","1527","","JG","00.25","","00.24","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","6","S/Analise","","0","3","3","S/Analise","","6",""
"32061","SUPORTE TANQUE 300LT IVECO TRASEIRO C/CINTA ","","","","","","","","F786","","","","","","","PC ","00.15","","00.15","","","S1   ","00.00","00.00","","-1","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","0",""
"32062","SUPORTE TANQUE 300LT IVECO INTERMEDIÁRIO C/CINTA ","","","","","","","","F785","","","","","","","PC ","00.15","","00.15","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","0",""
"32063","TANQUE COMB 300LT IVECO STRALIS PLASTICO RETANGULAR ","","","","","","","","F710","","","","","1111","","PC ","00.52","","00.52","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","0","0","C/Analise","","15",""
"32071","ESTRIBO - PISANTE CROMADO MENOR SCANIA 112/113 T ","","","","","","","","S248","","523998","","","","","PR","00.00","","00.00","","","S1   ","00.00","00.00","","-4","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","0","C/analise","","0","0","0","C/Analise","","0",""
"32120","PARACHOQUE ARG. SIMPLES TOYOTA BANDEIRANTE","","","","","","","","T164","","","","","4137","","PC ","00.47","","00.47","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","9","9","S/Analise","","5.5",""
"32168","CALOTA TRASEIRA EMBUTIR ARO 17,5 FURO SPEEDLINE PNEU 235 ","","","","","","","","M172SI","","","","","1805","","JG ","00.23","","00.26","","","S1   ","00.00","00.00","","-2","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","6","6","S/Analise","","4",""
"32169","LAMINA TAPA SOL SCANIA L111/VW (B023) FUME","","","","","","","","B023CF","","","","","6093","","PC ","00.19","","00.19","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","14","S/Analise","","0","8","8","S/Analise","","2",""
"32169","LAMINA TAPA SOL SCANIA L111/VW (B023) FUME","","","","","","","","B023CF","","","","","6095","","PC ","00.19","","00.19","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","14","S/Analise","","0","8","8","S/Analise","","2",""
"32170","SUPORTE C/ CINTA TANQUE INOX ARLA 180LT L/D","","","","","","","","M195X","","","","","","","PC ","00.13","","00.13","","","S1   ","00.00","00.00","","0","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"32171","SUPORTE C/ CINTA TANQUE INOX ARLA 180LT L/E","","","","","","","","M195Z","","","","","","","PC ","00.13","","00.13","","","S1   ","00.00","00.00","","0","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0",""
"32172","CLIMAT. - MICROPROCESSADOR BEPO REVOLUTION INTERNO","","","","","","","","B062K","","","","","","","PC ","00.11","","00.11","","","S2   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"32173","SILENCIOSO VW CONSTELLATION 24.250 / 26.260E (GALV.REC.ORIG.REDONDO)","","","","","","","","W931","","2T2253121M","","","13357","","PC ","00.68","","00.68","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","20.19",""
"32174","TUBO INTERMEDIARIO MB 1718 ELETRONICO 3""","","","","","","","","M090F","","695.490.0065","","","13423","","PC","00.04","","00.04","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","1","S/Analise","","0","3","3","S/Analise","","1.12",""
"32175","TUBO INTERMEDIARIO VW CONSTELLATION 17.250 24.250 2006... 3,5""","","","","","","","","W931D","","2T2253173R","","","13445","","PC ","00.06","","00.06","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","1.47",""
"32176","SUPORTE TANQUE 70LT/100LT MB 608D C/CINTA","","","","","","","","M197","","3084700242","","","","","PC ","00.12","","00.10","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","0",""
"32177","TUBO TERMINAL CATALIZADOR SC T/R 114/T124 ...2000","","","","","","","","S304H","","1344153 / 1483285","","","","","PC ","00.10","","00.10","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","1","1","S/Analise","","0",""
"32178","SILENCIOSO MB 1938 S ...2002 (CARA CHATA ORIG.GALV.REC)","","","","","","","","M089A","","6934907801","","","14063","","PC ","00.41","","00.46","","","S1   ","00.00","00.00","","1","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","1","1","S/Analise","","25",""
"32179","TUBO FLEXIVEL 3,5"" 270mm MB 1620 2003...","","","","","","","","M087F","","695.490.0065","","","11267","","PC ","00.04","","00.04","","","S1   ","00.00","00.01","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","15","S/Analise","","0","4","4","S/Analise","","1.5",""
"32180","TUBO SAIDA MOTOR MB 1317/1318 3"" GALV.","","","","","","","","M081S","","3454909319","","","13409","","PC ","00.14","","00.14","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","4.42",""
"32181","ABRACADEIRA 5"" CROMADA C/ SUPORTE RETO ALÇA ","","","","","","","","B074F","","BEPO","","","","","PC ","00.04","","00.04","","","S1   ","00.00","00.00","","0","TROCAR FISCAL","","","9999-1/2-/31","","0","00","","26","S/Analise","","0","8","8","S/Analise","","0",""
"32182","CINTA SILENCIOSO MB 1938S/LS","","","","","","","","B071U","","9584900041","","","","","PC ","00.08","","00.08","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","3","3","S/Analise","","0",""
"32183","ESTRIBO MB 1113/1114 CROMADO INOX (PISANTE "" U "") (PAR)","","","","","","","","M187BI","","3446660132","","","12739","","PR ","00.09","","00.09","","","S1   ","00.01","00.02","","-7","SALÃO OK","","","9999-1/2-/31","","0","00","","26","S/Analise","","0","56","56","S/Analise","","2",""
"32268","ESPELHO RETROVISOR AUXILIAR RAMPA MB AXOR/ATEGO/VOLVO FH/ VW CONSTELLATION - LOJA","","","","","","","","M038S","","","","","","","PC","00.13","","00.13","","","S1   ","00.01","00.01","","1","LOJA RP OK","","","9999-1/2-/31","","0","00","","58","S/Analise","","0","3","3","S/Analise","","0",""
"32272","PARACHOQUE ARG. DUPLO MB 1114","","","","","","","","M164CI","","","","","6139","","PC ","00.71","","00.71","","","S1   ","00.00","00.01","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","16","S/Analise","","0","28","28","S/Analise","","8",""
"32273","CLIMAT. - TAMPA SUPERIOR REVOLUTION BEPO INTERNO UNIVERSAL","","","","","","","","B098B","","","","","","","PC ","00.06","","00.07","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","0",""
"32275","CALOTA TRASEIRA - CUBO CROMADO UNIVERSAL A20/22/22,5 P/RODOAR","","","","","","","","M171B","","","","","1791","","PR ","00.10","","00.11","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","4","S/Analise","","0","2","2","S/Analise","","2.5",""
"32492","TANQUE COMB 425LT VOLVO FH 2007 ALUMINIO REDONDO 660X1330MM","","","","","","","","V895","","20375392","","","1161","","PC ","01.45","","01.45","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","50",""
"32561","TUBO FLEXIVEL 4"" 550 mm VOLVO EDC","","","","","","","","V853G","","1585679","","","","","PC ","00.07","","00.07","","","S1   ","00.00","00.00","","-4","SALÃO OK","","","9999-1/2-/31","","0","00","","7","S/Analise","","0","8","8","S/Analise","","0",""
"32739","BRAÇO ESPELHO VW 11.130/13.130 LD/LE 19MM (W903A) - LOJA","","","","","","","","W903A","","","","","","","JG ","00.06","","00.05","","","S1   ","00.00","00.00","","-2","LOJA RP OK","","","9999-1/2-/31","","0","00","","11","S/Analise","","0","0","0","C/Analise","","0",""
"32896","LAMINA TAPA SOL MB1618 HPN/FORD CARGO (B025B) FUME","","","","","","","","B025D","","","","","6099","","PC ","00.20","","00.20","","","S1   ","00.00","00.00","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","4","4","S/Analise","","2.5",""
"32896","LAMINA TAPA SOL MB1618 HPN/FORD CARGO (B025B) FUME","","","","","","","","B025D","","","","","6101","","PC ","00.20","","00.20","","","S1   ","00.00","00.00","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","0","C/analise","","0","4","4","S/Analise","","2.5",""
"32897","KIT COMPONETE PLASTICO DO PARACHOQUE ARGENTINO DUPLO (PRETO)","","","","","","","","M164KT","","","","","7457","","CJ","00.15","","00.15","","","S1   ","00.00","00.00","","-3","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","8","8","S/Analise","","2.2",""
"33037","ESPELHO RETROVISOR VW DELIVERY 10.160 / PLUS 2013 (AVULSO CONVEXO)","","","","","","","","W801","","","","","1503","","PC","00.11","","00.10","","","S1   ","00.01","00.00","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","9","S/Analise","","0","5","5","S/Analise","","1.5",""
"33038","CINTA SILENCIOSO VW TITAN/TRACTOR ","","","","","","","","W938F","","2TO253249","","","","","PC ","00.05","","00.05","","","S1   ","00.00","00.00","","1","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"33039","TUBO GALV. INTERMEDIARIO MB 1620 . . . 2007","","","","","","","","M090J","","695.492.0104","","","","","PC","00.03","","00.04","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","1","1","S/Analise","","0",""
"33040","TAMPAO P/INTERL.M38 C/COTOVELO","","","","","","","","M195P","","","","","47","","PC ","00.04","","00.03","","","S1   ","00.01","00.01","","-5","SALÃO 11/2017","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","0","0","C/Analise","","0.1",""
"33041","PESCADOR TANQUE ADAPTADOR M194C 100LTS F4000/D6000/VW 6.90/VW 7.90","","","","","","","","M195E","","","","","","","PC ","00.04","","00.04","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","3","3","S/Analise","","0",""
"33042","BUZINA AR 1 CORNETA PRETA MARITIMA (CASULO ALUMINIO E CORNETA PLASTICA)","","","","","","","","B018RA","","","","","","","PC ","00.10","","00.10","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","5","S/Analise","","0","4","4","S/Analise","","0",""
"33043","ABRACADEIRA 3,5"" PINTADA TUBO MOTOR - VW CONSTELLATION ","","","","","","","","W929L","","2T2253143H","","","","","PC ","00.01","","00.01","","","S1   ","00.00","00.00","","-2","SALÃO OK","","","9999-1/2-/31","","0","00","","3","S/Analise","","0","0","0","C/Analise","","0",""
"33044","SILENCIOSO MB ATEGO 1518 3"" (GALV.REC.C/MIOLO)","","","","","","","","M089K","","9584900201","","","","","PC ","00.34","","00.35","","","S1   ","00.00","00.00","","0","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","1","1","S/Analise","","0",""
"33045","TUBO SAIDA MOTOR MB 1620/1720/1723 2000 A 2003","","","","","","","","M087Z","","A6934907119","","","13385","","PC ","00.08","","00.09","","","S1   ","00.00","00.00","","-1","SALÃO OK","","","9999-1/2-/31","","0","00","","2","S/Analise","","0","2","2","S/Analise","","4.07",""
